audio_path,class,class_name,gt_onset_sec,gt_offset_sec,window_sec,segment_index,placement,source,pred_onset_sec,raw_model_output
win_cuts/win10s/seg5/class_4/sony_fold3_room22_mix004_win10s_81.800-91.800.wav,4,Laughter,8.0,9.7,10,5,left_edge,sony,3.6,"```json
{""start time"": 1.2}
``` ||| ```json
{""start time"": 0.8}
``` ||| ```json
{""start time"": 8.9}
```"
win_cuts/win10s/seg1/class_4/sony_fold3_room22_mix005_win10s_90.400-100.400.wav,4,Laughter,0.4,2.0,10,1,right_edge,sony,3.2,"```json
{""start time"": 3.9}
``` ||| ```json
{""start time"": 2.8}
``` ||| ```json
{""start time"": 3.0}
```"
win_cuts/win10s/seg2/class_4/sony_fold3_room22_mix005_win10s_88.600-98.600.wav,4,Laughter,2.2,3.8,10,2,center,sony,1.7,"```json
{""start time"": 1.6}
``` ||| ```json
{""start time"": 1.9}
``` ||| ```json
{""start time"": 1.5}
```"
win_cuts/win10s/seg3/class_4/sony_fold3_room22_mix005_win10s_86.600-96.600.wav,4,Laughter,4.2,5.8,10,3,center,sony,6.1,"```json
{""start time"": 7.8}
``` ||| ```json
{""start time"": 2.7}
``` ||| ```json
{""start time"": 7.8}
```"
win_cuts/win10s/seg4/class_4/sony_fold3_room22_mix005_win10s_84.600-94.600.wav,4,Laughter,6.2,7.8,10,4,center,sony,6.8,"```json
{""start time"": 0.8}
``` ||| ```json
{""start time"": 9.7}
``` ||| ```json
{""start time"": 9.9}
```"
win_cuts/win10s/seg5/class_4/sony_fold3_room22_mix005_win10s_82.800-92.800.wav,4,Laughter,8.0,9.6,10,5,left_edge,sony,0.3,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.9}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg1/class_4/sony_fold3_room22_mix006_win10s_21.400-31.400.wav,4,Laughter,1.5,2.0,10,1,right_edge,sony,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg2/class_4/sony_fold3_room22_mix006_win10s_20.150-30.150.wav,4,Laughter,2.8,3.3,10,2,center,sony,0.7,"```json
{""start time"": 0.8}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 1.2}
```"
win_cuts/win10s/seg3/class_4/sony_fold3_room22_mix006_win10s_18.150-28.150.wav,4,Laughter,4.8,5.3,10,3,center,sony,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg4/class_4/sony_fold3_room22_mix006_win10s_16.150-26.150.wav,4,Laughter,6.8,7.3,10,4,center,sony,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.1}
```"
win_cuts/win10s/seg5/class_4/sony_fold3_room22_mix006_win10s_14.900-24.900.wav,4,Laughter,8.0,8.5,10,5,left_edge,sony,0.0,"```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg1/class_4/sony_fold3_room22_mix008_win10s_47.700-57.700.wav,4,Laughter,1.2,2.0,10,1,right_edge,sony,3.2,"```json
{""start time"": 2.4}
``` ||| ```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 5.8}
```"
win_cuts/win10s/seg2/class_4/sony_fold3_room22_mix008_win10s_46.300-56.300.wav,4,Laughter,2.6,3.4,10,2,center,sony,4.9,"```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 6.7}
``` ||| ```json
{""start time"": 6.5}
```"
win_cuts/win10s/seg3/class_4/sony_fold3_room22_mix008_win10s_44.300-54.300.wav,4,Laughter,4.6,5.4,10,3,center,sony,3.2,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 6.9}
``` ||| ```json
{""start time"": 2.8}
```"
win_cuts/win10s/seg4/class_4/sony_fold3_room22_mix008_win10s_42.300-52.300.wav,4,Laughter,6.6,7.4,10,4,center,sony,5.1,"```json
{""start time"": 5.3}
``` ||| ```json
{""start time"": 6.8}
``` ||| ```json
{""start time"": 3.1}
```"
win_cuts/win10s/seg5/class_4/sony_fold3_room22_mix008_win10s_40.900-50.900.wav,4,Laughter,8.0,8.8,10,5,left_edge,sony,1.3,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 2.3}
``` ||| ```json
{""start time"": 1.5}
```"
win_cuts/win10s/seg1/class_4/sony_fold3_room22_mix010_win10s_58.200-68.200.wav,4,Laughter,1.6,2.0,10,1,right_edge,sony,1.0,"```json
{""start time"": 0.5}
``` ||| ```json
{""start time"": 0.8}
``` ||| ```json
{""start time"": 1.7}
```"
win_cuts/win10s/seg2/class_4/sony_fold3_room22_mix010_win10s_57.000-67.000.wav,4,Laughter,2.8,3.2,10,2,center,sony,2.9,"```json
{""start time"": 3.9}
``` ||| ```json
{""start time"": 2.9}
``` ||| ```json
{""start time"": 1.9}
```"
win_cuts/win10s/seg3/class_4/sony_fold3_room22_mix010_win10s_55.000-65.000.wav,4,Laughter,4.8,5.2,10,3,center,sony,1.9,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 5.7}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg4/class_4/sony_fold3_room22_mix010_win10s_53.000-63.000.wav,4,Laughter,6.8,7.2,10,4,center,sony,3.1,"```json
{""start time"": 7.2}
``` ||| ```json
{""start time"": 1.4}
``` ||| ```json
{""start time"": 0.8}
```"
win_cuts/win10s/seg5/class_4/sony_fold3_room22_mix010_win10s_51.800-61.800.wav,4,Laughter,8.0,8.4,10,5,left_edge,sony,5.8,"```json
{""start time"": 6.5}
``` ||| ```json
{""start time"": 7.9}
``` ||| ```json
{""start time"": 3.1}
```"
win_cuts/win10s/seg1/class_4/sony_fold3_room22_mix010_win10s_181.200-191.200.wav,4,Laughter,1.1,2.0,10,1,right_edge,sony,0.5,"```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg2/class_4/sony_fold3_room22_mix010_win10s_179.750-189.750.wav,4,Laughter,2.6,3.5,10,2,center,sony,0.3,"```json
{""start time"": 0.8}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg3/class_4/sony_fold3_room22_mix010_win10s_177.750-187.750.wav,4,Laughter,4.6,5.5,10,3,center,sony,0.5,"```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg4/class_4/sony_fold3_room22_mix010_win10s_175.750-185.750.wav,4,Laughter,6.6,7.5,10,4,center,sony,1.3,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 3.8}
```"
win_cuts/win10s/seg5/class_4/sony_fold3_room22_mix010_win10s_174.300-184.300.wav,4,Laughter,8.0,8.9,10,5,left_edge,sony,0.4,"```json
{""start time"": 1.2}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg1/class_4/sony_fold3_room22_mix011_win10s_106.200-116.200.wav,4,Laughter,1.7,2.0,10,1,right_edge,sony,7.5,"```json
{""start time"": 7.5}
``` ||| ```json
{""start time"": 7.5}
``` ||| ```json
{""start time"": 7.5}
```"
win_cuts/win10s/seg2/class_4/sony_fold3_room22_mix011_win10s_105.050-115.050.wav,4,Laughter,2.9,3.2,10,2,center,sony,8.4,"```json
{""start time"": 8.3}
``` ||| ```json
{""start time"": 8.9}
``` ||| ```json
{""start time"": 8.1}
```"
win_cuts/win10s/seg3/class_4/sony_fold3_room22_mix011_win10s_103.050-113.050.wav,4,Laughter,4.9,5.2,10,3,center,sony,2.3,"```json
{""start time"": 2.5}
``` ||| {""start time"": 2.8} ||| ```json
{""start time"": 1.5}
```"
win_cuts/win10s/seg4/class_4/sony_fold3_room22_mix011_win10s_101.050-111.050.wav,4,Laughter,6.9,7.2,10,4,center,sony,5.0,"```json
{""start time"": 4.9}
``` ||| ```json
{""start time"": 5.3}
``` ||| ```json
{""start time"": 4.7}
```"
win_cuts/win10s/seg5/class_4/sony_fold3_room22_mix011_win10s_99.900-109.900.wav,4,Laughter,8.0,8.3,10,5,left_edge,sony,2.3,"```json
{""start time"": 2.8}
``` ||| ```json
{""start time"": 2.5}
``` ||| ```json
{""start time"": 1.5}
```"
win_cuts/win10s/seg1/class_4/sony_fold3_room22_mix011_win10s_163.200-173.200.wav,4,Laughter,1.4,2.0,10,1,right_edge,sony,1.6,"```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 1.7}
``` ||| ```json
{""start time"": 3.1}
```"
win_cuts/win10s/seg2/class_4/sony_fold3_room22_mix011_win10s_161.900-171.900.wav,4,Laughter,2.7,3.3,10,2,center,sony,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg3/class_4/sony_fold3_room22_mix011_win10s_159.900-169.900.wav,4,Laughter,4.7,5.3,10,3,center,sony,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg4/class_4/sony_fold3_room22_mix011_win10s_157.900-167.900.wav,4,Laughter,6.7,7.3,10,4,center,sony,1.1,"```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 1.9}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg5/class_4/sony_fold3_room22_mix011_win10s_156.600-166.600.wav,4,Laughter,8.0,8.6,10,5,left_edge,sony,2.3,"```json
{""start time"": 0.6}
``` ||| ```json
{""start time"": 2.5}
``` ||| ```json
{""start time"": 3.9}
```"
win_cuts/win10s/seg1/class_4/tau_fold3_room4_mix004_win10s_130.800-140.800.wav,4,Laughter,1.4,2.0,10,1,right_edge,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg2/class_4/tau_fold3_room4_mix004_win10s_129.500-139.500.wav,4,Laughter,2.7,3.3,10,2,center,tau,1.6,"```json
{""start time"": 1.6}
``` ||| ```json
{""start time"": 3.1}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg3/class_4/tau_fold3_room4_mix004_win10s_127.500-137.500.wav,4,Laughter,4.7,5.3,10,3,center,tau,1.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 1.8}
``` ||| ```json
{""start time"": 1.2}
```"
win_cuts/win10s/seg4/class_4/tau_fold3_room4_mix004_win10s_125.500-135.500.wav,4,Laughter,6.7,7.3,10,4,center,tau,1.9,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 1.1}
``` ||| ```json
{""start time"": 4.7}
```"
win_cuts/win10s/seg5/class_4/tau_fold3_room4_mix004_win10s_124.200-134.200.wav,4,Laughter,8.0,8.6,10,5,left_edge,tau,3.5,"```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 8.9}
```"
win_cuts/win10s/seg1/class_4/tau_fold3_room4_mix006_win10s_77.900-87.900.wav,4,Laughter,1.5,2.0,10,1,right_edge,tau,0.3,"```json
{""start time"": 0.8}
``` ||| ```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg2/class_4/tau_fold3_room4_mix006_win10s_76.650-86.650.wav,4,Laughter,2.8,3.3,10,2,center,tau,2.9,"```json
{""start time"": 6.8}
``` ||| ```json
{""start time"": 1.8}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg3/class_4/tau_fold3_room4_mix006_win10s_74.650-84.650.wav,4,Laughter,4.8,5.3,10,3,center,tau,0.4,"```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 0.9}
```"
win_cuts/win10s/seg4/class_4/tau_fold3_room4_mix006_win10s_72.650-82.650.wav,4,Laughter,6.8,7.3,10,4,center,tau,1.4,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 1.9}
``` ||| ```json
{""start time"": 2.2}
```"
win_cuts/win10s/seg5/class_4/tau_fold3_room4_mix006_win10s_71.400-81.400.wav,4,Laughter,8.0,8.5,10,5,left_edge,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg1/class_4/tau_fold3_room4_mix006_win10s_91.400-101.400.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,3.1,"```json
{""start time"": 2.5}
``` ||| ```json
{""start time"": 4.8}
``` ||| ```json
{""start time"": 1.9}
```"
win_cuts/win10s/seg2/class_4/tau_fold3_room4_mix006_win10s_89.900-99.900.wav,4,Laughter,2.5,3.5,10,2,center,tau,1.1,"```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 3.1}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg3/class_4/tau_fold3_room4_mix006_win10s_87.900-97.900.wav,4,Laughter,4.5,5.5,10,3,center,tau,1.1,"```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 1.7}
``` ||| ```json
{""start time"": 1.5}
```"
win_cuts/win10s/seg4/class_4/tau_fold3_room4_mix006_win10s_85.900-95.900.wav,4,Laughter,6.5,7.5,10,4,center,tau,1.5,"```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 3.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg5/class_4/tau_fold3_room4_mix006_win10s_84.400-94.400.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,1.8,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 5.3}
```"
win_cuts/win10s/seg1/class_4/tau_fold3_room4_mix007_win10s_63.400-73.400.wav,4,Laughter,0.5,2.0,10,1,right_edge,tau,0.1,"```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 0.1}
```"
win_cuts/win10s/seg2/class_4/tau_fold3_room4_mix007_win10s_61.650-71.650.wav,4,Laughter,2.3,3.8,10,2,center,tau,1.0,"```json
{""start time"": 2.3}
``` ||| ```json
{""start time"": 0.5}
``` ||| ```json
{""start time"": 0.1}
```"
win_cuts/win10s/seg3/class_4/tau_fold3_room4_mix007_win10s_59.650-69.650.wav,4,Laughter,4.3,5.8,10,3,center,tau,1.2,"```json
{""start time"": 0.6}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 2.9}
```"
win_cuts/win10s/seg4/class_4/tau_fold3_room4_mix007_win10s_57.650-67.650.wav,4,Laughter,6.3,7.8,10,4,center,tau,0.6,"```json
{""start time"": 0.9}
``` ||| ```json
{""start time"": 0.8}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg5/class_4/tau_fold3_room4_mix007_win10s_55.900-65.900.wav,4,Laughter,8.0,9.5,10,5,left_edge,tau,3.5,"```json
{""start time"": 1.2}
``` ||| ```json
{""start time"": 0.3}
``` ||| ```json
{""start time"": 8.9}
```"
win_cuts/win10s/seg1/class_4/tau_fold3_room4_mix007_win10s_132.400-142.400.wav,4,Laughter,1.5,2.0,10,1,right_edge,tau,0.6,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| {""start time"": 1.8}"
win_cuts/win10s/seg2/class_4/tau_fold3_room4_mix007_win10s_131.150-141.150.wav,4,Laughter,2.8,3.3,10,2,center,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg3/class_4/tau_fold3_room4_mix007_win10s_129.150-139.150.wav,4,Laughter,4.8,5.3,10,3,center,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg4/class_4/tau_fold3_room4_mix007_win10s_127.150-137.150.wav,4,Laughter,6.8,7.3,10,4,center,tau,0.0,"```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg5/class_4/tau_fold3_room4_mix007_win10s_125.900-135.900.wav,4,Laughter,8.0,8.5,10,5,left_edge,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.1}
```"
win_cuts/win10s/seg1/class_4/tau_fold3_room4_mix007_win10s_179.900-189.900.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg2/class_4/tau_fold3_room4_mix007_win10s_178.400-188.400.wav,4,Laughter,2.5,3.5,10,2,center,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg3/class_4/tau_fold3_room4_mix007_win10s_176.400-186.400.wav,4,Laughter,4.5,5.5,10,3,center,tau,0.3,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 1.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg4/class_4/tau_fold3_room4_mix007_win10s_174.400-184.400.wav,4,Laughter,6.5,7.5,10,4,center,tau,0.5,"```json
{""start time"": 1.5}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg5/class_4/tau_fold3_room4_mix007_win10s_172.900-182.900.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg1/class_4/tau_fold3_room6_mix001_win10s_35.900-45.900.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,9.4,"```json
{""start time"": 9.9}
``` ||| ```json
{""start time"": 9.9}
``` ||| ```json
{""start time"": 8.5}
```"
win_cuts/win10s/seg2/class_4/tau_fold3_room6_mix001_win10s_34.400-44.400.wav,4,Laughter,2.5,3.5,10,2,center,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg3/class_4/tau_fold3_room6_mix001_win10s_32.400-42.400.wav,4,Laughter,4.5,5.5,10,3,center,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg4/class_4/tau_fold3_room6_mix001_win10s_30.400-40.400.wav,4,Laughter,6.5,7.5,10,4,center,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg5/class_4/tau_fold3_room6_mix001_win10s_28.900-38.900.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,0.3,"```json
{""start time"": 0.8}
``` ||| ```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg1/class_4/tau_fold3_room6_mix001_win10s_94.400-104.400.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,4.0,"```json
{""start time"": 8.5}
``` ||| ```json
{""start time"": 3.5}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg2/class_4/tau_fold3_room6_mix001_win10s_92.900-102.900.wav,4,Laughter,2.5,3.5,10,2,center,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg3/class_4/tau_fold3_room6_mix001_win10s_90.900-100.900.wav,4,Laughter,4.5,5.5,10,3,center,tau,1.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 3.0}
```"
win_cuts/win10s/seg4/class_4/tau_fold3_room6_mix001_win10s_88.900-98.900.wav,4,Laughter,6.5,7.5,10,4,center,tau,1.3,"```json
{""start time"": 1.9}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 1.9}
```"
win_cuts/win10s/seg5/class_4/tau_fold3_room6_mix001_win10s_87.400-97.400.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,4.8,"```json
{""start time"": 4.8}
``` ||| ```json
{""start time"": 4.9}
``` ||| ```json
{""start time"": 4.8}
```"
win_cuts/win10s/seg1/class_4/tau_fold3_room6_mix002_win10s_124.400-134.400.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg2/class_4/tau_fold3_room6_mix002_win10s_122.900-132.900.wav,4,Laughter,2.5,3.5,10,2,center,tau,0.6,"```json
{""start time"": 1}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.8}
```"
win_cuts/win10s/seg3/class_4/tau_fold3_room6_mix002_win10s_120.900-130.900.wav,4,Laughter,4.5,5.5,10,3,center,tau,0.3,"```json
{""start time"": 0.5}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.5}
```"
win_cuts/win10s/seg4/class_4/tau_fold3_room6_mix002_win10s_118.900-128.900.wav,4,Laughter,6.5,7.5,10,4,center,tau,0.0,"```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg5/class_4/tau_fold3_room6_mix002_win10s_117.400-127.400.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,0.2,"```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 0.5}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg1/class_4/tau_fold3_room6_mix002_win10s_246.400-256.400.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,0.2,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.5}
```"
win_cuts/win10s/seg2/class_4/tau_fold3_room6_mix002_win10s_244.900-254.900.wav,4,Laughter,2.5,3.5,10,2,center,tau,0.1,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| {""start time"": 0.3}"
win_cuts/win10s/seg3/class_4/tau_fold3_room6_mix002_win10s_242.900-252.900.wav,4,Laughter,4.5,5.5,10,3,center,tau,2.2,"```json
{""start time"": 3.1}
``` ||| ```json
{""start time"": 3.1}
``` ||| ```json
{""start time"": 0.4}
```"
win_cuts/win10s/seg4/class_4/tau_fold3_room6_mix002_win10s_240.900-250.900.wav,4,Laughter,6.5,7.5,10,4,center,tau,3.7,"```json
{""start time"": 0.7}
``` ||| ```json
{""start time"": 5.2}
``` ||| ```json
{""start time"": 5.3}
```"
win_cuts/win10s/seg5/class_4/tau_fold3_room6_mix002_win10s_239.400-249.400.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,6.5,"```json
{""start time"": 6.9}
``` ||| ```json
{""start time"": 6.5}
``` ||| ```json
{""start time"": 6.1}
```"
win_cuts/win10s/seg1/class_4/tau_fold3_room6_mix003_win10s_36.400-46.400.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg2/class_4/tau_fold3_room6_mix003_win10s_34.900-44.900.wav,4,Laughter,2.5,3.5,10,2,center,tau,0.3,"```json
{""start time"": 0.4}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.5}
```"
win_cuts/win10s/seg3/class_4/tau_fold3_room6_mix003_win10s_32.900-42.900.wav,4,Laughter,4.5,5.5,10,3,center,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg4/class_4/tau_fold3_room6_mix003_win10s_30.900-40.900.wav,4,Laughter,6.5,7.5,10,4,center,tau,0.3,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.9}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg5/class_4/tau_fold3_room6_mix003_win10s_29.400-39.400.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,0.2,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.4}
``` ||| ```json
{""start time"": 0.1}
```"
win_cuts/win10s/seg1/class_4/tau_fold3_room6_mix003_win10s_89.400-99.400.wav,4,Laughter,0.5,2.0,10,1,right_edge,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg2/class_4/tau_fold3_room6_mix003_win10s_87.650-97.650.wav,4,Laughter,2.3,3.8,10,2,center,tau,3.3,"```json
{""start time"": 0.0}
``` ||| {""start time"": 0.0} ||| ```json
{""start time"": 10}
```"
win_cuts/win10s/seg3/class_4/tau_fold3_room6_mix003_win10s_85.650-95.650.wav,4,Laughter,4.3,5.8,10,3,center,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg4/class_4/tau_fold3_room6_mix003_win10s_83.650-93.650.wav,4,Laughter,6.3,7.8,10,4,center,tau,0.0,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.1}
```"
win_cuts/win10s/seg5/class_4/tau_fold3_room6_mix003_win10s_81.900-91.900.wav,4,Laughter,8.0,9.5,10,5,left_edge,tau,0.0,"{""start time"": 0.0} ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
```"
win_cuts/win10s/seg1/class_4/tau_fold3_room6_mix005_win10s_155.900-165.900.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,1.2,"```json
{""start time"": 2.2}
``` ||| ```json
{""start time"": 0.1}
``` ||| ```json
{""start time"": 1.4}
```"
win_cuts/win10s/seg2/class_4/tau_fold3_room6_mix005_win10s_154.400-164.400.wav,4,Laughter,2.5,3.5,10,2,center,tau,1.2,"```json
{""start time"": 0.7}
``` ||| ```json
{""start time"": 1.3}
``` ||| ```json
{""start time"": 1.5}
```"
win_cuts/win10s/seg3/class_4/tau_fold3_room6_mix005_win10s_152.400-162.400.wav,4,Laughter,4.5,5.5,10,3,center,tau,1.4,"```json
{""start time"": 1.4}
``` ||| ```json
{""start time"": 2.7}
``` ||| ```json
{""start time"": 0.2}
```"
win_cuts/win10s/seg4/class_4/tau_fold3_room6_mix005_win10s_150.400-160.400.wav,4,Laughter,6.5,7.5,10,4,center,tau,3.0,"```json
{""start time"": 3.1}
``` ||| ```json
{""start time"": 3.0}
``` ||| ```json
{""start time"": 3.0}
```"
win_cuts/win10s/seg5/class_4/tau_fold3_room6_mix005_win10s_148.900-158.900.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,0.2,"```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.0}
``` ||| ```json
{""start time"": 0.7}
```"
