audio_path,class,class_name,gt_onset_sec,gt_offset_sec,window_sec,segment_index,placement,source,pred_onset_sec,raw_model_output
win_cuts/win10s/seg5/class_4/sony_fold3_room22_mix010_win10s_51.800-61.800.wav,4,Laughter,8.0,8.4,10,5,left_edge,sony,8.4,{'start time': 8.65} ||| {'start time': 8.23} ||| {'start time': 8.27}
win_cuts/win10s/seg1/class_4/sony_fold3_room22_mix010_win10s_181.200-191.200.wav,4,Laughter,1.1,2.0,10,1,right_edge,sony,2.8,{'start time': 2.68} ||| {'start time': 2.98} ||| {'start time': '2.65'}
win_cuts/win10s/seg2/class_4/sony_fold3_room22_mix010_win10s_179.750-189.750.wav,4,Laughter,2.6,3.5,10,2,center,sony,4.5,{'start time': '2.96'} ||| {'start time': '6.28'} ||| {'start time': 4.2}
win_cuts/win10s/seg3/class_4/sony_fold3_room22_mix010_win10s_177.750-187.750.wav,4,Laughter,4.6,5.5,10,3,center,sony,5.7,"{ ""start time"": 6.2 } ||| {'start time': '6.28'} ||| { ""start time"": 4.5 }"
win_cuts/win10s/seg4/class_4/sony_fold3_room22_mix010_win10s_175.750-185.750.wav,4,Laughter,6.6,7.5,10,4,center,sony,7.5,"{ ""start time"": 6.2 } ||| { ""start time"": 8.2 } ||| { ""start time"": 8.2 }"
win_cuts/win10s/seg5/class_4/sony_fold3_room22_mix010_win10s_174.300-184.300.wav,4,Laughter,8.0,8.9,10,5,left_edge,sony,8.7,"{ \""start time\"": 8.62 } ||| { \""start time\"": 8.2 } ||| {'start time': 8.65}"
win_cuts/win10s/seg1/class_4/sony_fold3_room22_mix011_win10s_106.200-116.200.wav,4,Laughter,1.7,2.0,10,1,right_edge,sony,8.4,{'start time': '8.29'} ||| {'start time': '8.52'} ||| {'start time': '8.27'}
win_cuts/win10s/seg2/class_4/sony_fold3_room22_mix011_win10s_105.050-115.050.wav,4,Laughter,2.9,3.2,10,2,center,sony,8.4,{'start time': '8.52'} ||| {'start time': '8.29'} ||| {'start time': '8.25'}
win_cuts/win10s/seg3/class_4/sony_fold3_room22_mix011_win10s_103.050-113.050.wav,4,Laughter,4.9,5.2,10,3,center,sony,8.4,{'start time': '8.65'} ||| {'start time': '8.29'} ||| {'start time': '8.27'}
win_cuts/win10s/seg4/class_4/sony_fold3_room22_mix011_win10s_101.050-111.050.wav,4,Laughter,6.9,7.2,10,4,center,sony,8.5,{'start time': '8.56'} ||| {'start time': 8.65} ||| {'start time': '8.27'}
win_cuts/win10s/seg5/class_4/sony_fold3_room22_mix011_win10s_99.900-109.900.wav,4,Laughter,8.0,8.3,10,5,left_edge,sony,8.9,{'start time': 9.2} ||| {'start time': 9.2} ||| {'start time': '8.27'}
win_cuts/win10s/seg1/class_4/sony_fold3_room22_mix011_win10s_163.200-173.200.wav,4,Laughter,1.4,2.0,10,1,right_edge,sony,2.8,"{ ""start time"": 2.9 } ||| {\""start time\"": 2.68} ||| {'start time': '2.68'}"
win_cuts/win10s/seg2/class_4/sony_fold3_room22_mix011_win10s_161.900-171.900.wav,4,Laughter,2.7,3.3,10,2,center,sony,5.7,{'start time': '4.58'} ||| {'start time': '7.58'} ||| {'start time': '4.86'}
win_cuts/win10s/seg3/class_4/sony_fold3_room22_mix011_win10s_159.900-169.900.wav,4,Laughter,4.7,5.3,10,3,center,sony,6.1,{'start time': 6.25} ||| {'start time': 6.27} ||| {'start time': 5.68}
win_cuts/win10s/seg4/class_4/sony_fold3_room22_mix011_win10s_157.900-167.900.wav,4,Laughter,6.7,7.3,10,4,center,sony,8.4,{'start time': 8.54} ||| {'start time': '8.28'} ||| {'start time': '8.26'}
win_cuts/win10s/seg5/class_4/sony_fold3_room22_mix011_win10s_156.600-166.600.wav,4,Laughter,8.0,8.6,10,5,left_edge,sony,8.9,"{ \""start time\"": 8.2 } ||| { ""start time"": 9.2 } ||| {'start time': 8.65}"
win_cuts/win10s/seg1/class_4/tau_fold3_room4_mix004_win10s_130.800-140.800.wav,4,Laughter,1.4,2.0,10,1,right_edge,tau,8.5,{'start time': '8.29'} ||| {'start time': '8.65'} ||| {'start time': '8.56'}
win_cuts/win10s/seg2/class_4/tau_fold3_room4_mix004_win10s_129.500-139.500.wav,4,Laughter,2.7,3.3,10,2,center,tau,5.1,{'start time': 4.58} ||| {'start time': 6.2} ||| {'start time': 4.58}
win_cuts/win10s/seg3/class_4/tau_fold3_room4_mix004_win10s_127.500-137.500.wav,4,Laughter,4.7,5.3,10,3,center,tau,8.2,{'start time': 6.82} ||| {'start time': 9.5} ||| {'start time': '8.26'}
win_cuts/win10s/seg4/class_4/tau_fold3_room4_mix004_win10s_125.500-135.500.wav,4,Laughter,6.7,7.3,10,4,center,tau,8.6,{'start time': '8.65'} ||| {'start time': '8.54'} ||| {'start time': '8.65'}
win_cuts/win10s/seg5/class_4/tau_fold3_room4_mix004_win10s_124.200-134.200.wav,4,Laughter,8.0,8.6,10,5,left_edge,tau,9.4,{'start time': '8.65'} ||| {'start time': '9.65'} ||| {'start time': '9.72'}
win_cuts/win10s/seg1/class_4/tau_fold3_room4_mix006_win10s_77.900-87.900.wav,4,Laughter,1.5,2.0,10,1,right_edge,tau,8.3,{'start time': '8.29'} ||| {'start time': 8.2} ||| {'start time': '8.46'}
win_cuts/win10s/seg2/class_4/tau_fold3_room4_mix006_win10s_76.650-86.650.wav,4,Laughter,2.8,3.3,10,2,center,tau,8.5,{'start time': '8.65'} ||| {'start time': 8.2} ||| {'start time': 8.52}
win_cuts/win10s/seg3/class_4/tau_fold3_room4_mix006_win10s_74.650-84.650.wav,4,Laughter,4.8,5.3,10,3,center,tau,8.6,{'start time': 8.65} ||| {'start time': 8.2} ||| {'start time': '8.79'}
win_cuts/win10s/seg4/class_4/tau_fold3_room4_mix006_win10s_72.650-82.650.wav,4,Laughter,6.8,7.3,10,4,center,tau,9.3,{'start time': 9.72} ||| {'start time': 9.74} ||| {'start time': 8.52}
win_cuts/win10s/seg5/class_4/tau_fold3_room4_mix006_win10s_71.400-81.400.wav,4,Laughter,8.0,8.5,10,5,left_edge,tau,8.6,{'start time': '8.79'} ||| {'start time': '8.29'} ||| {'start time': '8.57'}
win_cuts/win10s/seg1/class_4/tau_fold3_room4_mix006_win10s_91.400-101.400.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,8.5,{'start time': '8.65'} ||| {'start time': '8.57'} ||| {'start time': '8.29'}
win_cuts/win10s/seg2/class_4/tau_fold3_room4_mix006_win10s_89.900-99.900.wav,4,Laughter,2.5,3.5,10,2,center,tau,8.6,{'start time': '8.65'} ||| {'start time': '8.65'} ||| {'start time': '8.42'}
win_cuts/win10s/seg3/class_4/tau_fold3_room4_mix006_win10s_87.900-97.900.wav,4,Laughter,4.5,5.5,10,3,center,tau,8.3,{'start time': '8.47'} ||| {'start time': '8.29'} ||| {'start time': 8.23}
win_cuts/win10s/seg4/class_4/tau_fold3_room4_mix006_win10s_85.900-95.900.wav,4,Laughter,6.5,7.5,10,4,center,tau,8.3,{'start time': '8.26'} ||| {'start time': '8.29'} ||| {'start time': '8.29'}
win_cuts/win10s/seg5/class_4/tau_fold3_room4_mix006_win10s_84.400-94.400.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,8.7,{'start time': '8.65'} ||| {'start time': '8.65'} ||| {'start time': '8.65'}
win_cuts/win10s/seg1/class_4/tau_fold3_room4_mix007_win10s_63.400-73.400.wav,4,Laughter,0.5,2.0,10,1,right_edge,tau,6.1,{'start time': '6.42'} ||| {'start time': 4.58} ||| {'start time': '7.28'}
win_cuts/win10s/seg2/class_4/tau_fold3_room4_mix007_win10s_61.650-71.650.wav,4,Laughter,2.3,3.8,10,2,center,tau,5.2,{'start time': 4.58} ||| {'start time': 4.56} ||| {'start time': 6.29}
win_cuts/win10s/seg3/class_4/tau_fold3_room4_mix007_win10s_59.650-69.650.wav,4,Laughter,4.3,5.8,10,3,center,tau,6.3,{'start time': 6.29} ||| {'start time': 6.29} ||| {'start time': 6.29}
win_cuts/win10s/seg4/class_4/tau_fold3_room4_mix007_win10s_57.650-67.650.wav,4,Laughter,6.3,7.8,10,4,center,tau,8.8,{'start time': '8.65'} ||| {'start time': 8.29} ||| {'start time': 9.26}
win_cuts/win10s/seg5/class_4/tau_fold3_room4_mix007_win10s_55.900-65.900.wav,4,Laughter,8.0,9.5,10,5,left_edge,tau,9.5,{'start time': 9.68} ||| {'start time': 9.27} ||| {'start time': '9.47'}
win_cuts/win10s/seg1/class_4/tau_fold3_room4_mix007_win10s_132.400-142.400.wav,4,Laughter,1.5,2.0,10,1,right_edge,tau,8.0,{'start time': '8.52'} ||| {'start time': '7.28'} ||| {'start time': 8.2}
win_cuts/win10s/seg2/class_4/tau_fold3_room4_mix007_win10s_131.150-141.150.wav,4,Laughter,2.8,3.3,10,2,center,tau,8.4,{'start time': 8.54} ||| {'start time': '8.29'} ||| {'start time': '8.52'}
win_cuts/win10s/seg3/class_4/tau_fold3_room4_mix007_win10s_129.150-139.150.wav,4,Laughter,4.8,5.3,10,3,center,tau,6.5,{'start time': '6.89'} ||| {'start time': 6.27} ||| {'start time': 6.27}
win_cuts/win10s/seg4/class_4/tau_fold3_room4_mix007_win10s_127.150-137.150.wav,4,Laughter,6.8,7.3,10,4,center,tau,8.6,{'start time': 9.2} ||| {'start time': 7.29} ||| {'start time': 9.2}
win_cuts/win10s/seg5/class_4/tau_fold3_room4_mix007_win10s_125.900-135.900.wav,4,Laughter,8.0,8.5,10,5,left_edge,tau,9.1,{'start time': '8.29'} ||| {'start time': 9.25} ||| {'start time': 9.72}
win_cuts/win10s/seg1/class_4/tau_fold3_room4_mix007_win10s_179.900-189.900.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,5.3,{'start time': 6.54} ||| {'start time': 4.86} ||| {'start time': 4.58}
win_cuts/win10s/seg2/class_4/tau_fold3_room4_mix007_win10s_178.400-188.400.wav,4,Laughter,2.5,3.5,10,2,center,tau,5.9,{'start time': '6.42'} ||| {'start time': 4.58} ||| {'start time': '6.59'}
win_cuts/win10s/seg3/class_4/tau_fold3_room4_mix007_win10s_176.400-186.400.wav,4,Laughter,4.5,5.5,10,3,center,tau,7.1,{'start time': 8.45} ||| {'start time': '6.49'} ||| {'start time': 6.29}
win_cuts/win10s/seg4/class_4/tau_fold3_room4_mix007_win10s_174.400-184.400.wav,4,Laughter,6.5,7.5,10,4,center,tau,7.0,{'start time': '6.27'} ||| {'start time': 6.25} ||| {'start time': '8.27'}
win_cuts/win10s/seg5/class_4/tau_fold3_room4_mix007_win10s_172.900-182.900.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,5.1,{'start time': 4.5} ||| {'start time': 6.2} ||| {'start time': '4.56'}
win_cuts/win10s/seg1/class_4/tau_fold3_room6_mix001_win10s_35.900-45.900.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,6.5,{'start time': 6.29} ||| {'start time': 8.54} ||| {'start time': 4.58}
win_cuts/win10s/seg2/class_4/tau_fold3_room6_mix001_win10s_34.400-44.400.wav,4,Laughter,2.5,3.5,10,2,center,tau,4.6,{'start time': 4.68} ||| {'start time': 4.58} ||| {'start time': '4.58'}
win_cuts/win10s/seg3/class_4/tau_fold3_room6_mix001_win10s_32.400-42.400.wav,4,Laughter,4.5,5.5,10,3,center,tau,7.2,{'start time': 6.89} ||| {'start time': 6.54} ||| {'start time': '8.27'}
win_cuts/win10s/seg4/class_4/tau_fold3_room6_mix001_win10s_30.400-40.400.wav,4,Laughter,6.5,7.5,10,4,center,tau,7.2,{'start time': 8.65} ||| {'start time': 6.49} ||| {'start time': 6.54}
win_cuts/win10s/seg5/class_4/tau_fold3_room6_mix001_win10s_28.900-38.900.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,9.5,{'start time': '9.65'} ||| {'start time': 9.28} ||| {'start time': 9.52}
win_cuts/win10s/seg1/class_4/tau_fold3_room6_mix001_win10s_94.400-104.400.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,4.1,{'start time': '2.98'} ||| {'start time': 6.29} ||| {'start time': '2.98'}
win_cuts/win10s/seg2/class_4/tau_fold3_room6_mix001_win10s_92.900-102.900.wav,4,Laughter,2.5,3.5,10,2,center,tau,8.0,{'start time': '8.54'} ||| {'start time': '8.65'} ||| {'start time': 6.72}
win_cuts/win10s/seg3/class_4/tau_fold3_room6_mix001_win10s_90.900-100.900.wav,4,Laughter,4.5,5.5,10,3,center,tau,8.7,{'start time': 8.65} ||| {'start time': 8.65} ||| {'start time': '8.62'}
win_cuts/win10s/seg4/class_4/tau_fold3_room6_mix001_win10s_88.900-98.900.wav,4,Laughter,6.5,7.5,10,4,center,tau,9.4,{'start time': 9.72} ||| {'start time': 8.75} ||| {'start time': 9.58}
win_cuts/win10s/seg5/class_4/tau_fold3_room6_mix001_win10s_87.400-97.400.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,9.3,{'start time': 9.75} ||| {'start time': '8.25'} ||| {'start time': 9.68}
win_cuts/win10s/seg1/class_4/tau_fold3_room6_mix002_win10s_124.400-134.400.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,4.1,{'start time': '2.98'} ||| {'start time': 4.58} ||| {'start time': 4.58}
win_cuts/win10s/seg2/class_4/tau_fold3_room6_mix002_win10s_122.900-132.900.wav,4,Laughter,2.5,3.5,10,2,center,tau,5.3,{'start time': '4.56'} ||| {'start time': '6.28'} ||| {'start time': 4.86}
win_cuts/win10s/seg3/class_4/tau_fold3_room6_mix002_win10s_120.900-130.900.wav,4,Laughter,4.5,5.5,10,3,center,tau,6.4,{'start time': 6.29} ||| {'start time': 6.29} ||| {'start time': 6.59}
win_cuts/win10s/seg4/class_4/tau_fold3_room6_mix002_win10s_118.900-128.900.wav,4,Laughter,6.5,7.5,10,4,center,tau,7.7,{'start time': '8.56'} ||| {'start time': '8.26'} ||| {'start time': 6.27}
win_cuts/win10s/seg5/class_4/tau_fold3_room6_mix002_win10s_117.400-127.400.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,8.0,{'start time': '8.29'} ||| {'start time': 9.2} ||| {'start time': '6.42'}
win_cuts/win10s/seg1/class_4/tau_fold3_room6_mix002_win10s_246.400-256.400.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,8.5,"{ \""start time\"": 6.2 } ||| {'start time': '8.65'} ||| {'start time': '8.26'}"
win_cuts/win10s/seg2/class_4/tau_fold3_room6_mix002_win10s_244.900-254.900.wav,4,Laughter,2.5,3.5,10,2,center,tau,8.4,{'start time': '8.47'} ||| {'start time': '8.29'} ||| 7.69
win_cuts/win10s/seg3/class_4/tau_fold3_room6_mix002_win10s_242.900-252.900.wav,4,Laughter,4.5,5.5,10,3,center,tau,8.5,{'start time': 8.52} ||| {'start time': '8.29'} ||| {'start time': 8.65}
win_cuts/win10s/seg4/class_4/tau_fold3_room6_mix002_win10s_240.900-250.900.wav,4,Laughter,6.5,7.5,10,4,center,tau,8.7,{'start time': '8.79'} ||| {'start time': '8.65'} ||| {'start time': '8.56'}
win_cuts/win10s/seg5/class_4/tau_fold3_room6_mix002_win10s_239.400-249.400.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,8.6,{'start time': '8.65'} ||| {'start time': '8.54'} ||| {'start time': '8.72'}
win_cuts/win10s/seg1/class_4/tau_fold3_room6_mix003_win10s_36.400-46.400.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,3.0,{'start time': '2.97'} ||| {'start time': '2.98'} ||| {'start time': '2.94'}
win_cuts/win10s/seg2/class_4/tau_fold3_room6_mix003_win10s_34.900-44.900.wav,4,Laughter,2.5,3.5,10,2,center,tau,6.5,{'start time': '6.59'} ||| {'start time': 6.27} ||| {'start time': 6.52}
win_cuts/win10s/seg3/class_4/tau_fold3_room6_mix003_win10s_32.900-42.900.wav,4,Laughter,4.5,5.5,10,3,center,tau,6.5,{'start time': 6.27} ||| {'start time': 6.28} ||| {'start time': '6.89'}
win_cuts/win10s/seg4/class_4/tau_fold3_room6_mix003_win10s_30.900-40.900.wav,4,Laughter,6.5,7.5,10,4,center,tau,8.6,{'start time': '8.65'} ||| {'start time': 8.26} ||| {'start time': '8.65'}
win_cuts/win10s/seg5/class_4/tau_fold3_room6_mix003_win10s_29.400-39.400.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,9.1,{'start time': 9.52} ||| {'start time': 9.52} ||| {'start time': 8.26}
win_cuts/win10s/seg1/class_4/tau_fold3_room6_mix003_win10s_89.400-99.400.wav,4,Laughter,0.5,2.0,10,1,right_edge,tau,8.7,"{'start time': '8.65'} ||| { \""start time\"": 5.2 } ||| { \""start time\"": 6.2 }"
win_cuts/win10s/seg2/class_4/tau_fold3_room6_mix003_win10s_87.650-97.650.wav,4,Laughter,2.3,3.8,10,2,center,tau,4.7,{'start time': '6.28'} ||| {'start time': '2.98'} ||| {'start time': 4.86}
win_cuts/win10s/seg3/class_4/tau_fold3_room6_mix003_win10s_85.650-95.650.wav,4,Laughter,4.3,5.8,10,3,center,tau,7.6,{'start time': '8.26'} ||| {'start time': 6.28} ||| {'start time': '8.27'}
win_cuts/win10s/seg4/class_4/tau_fold3_room6_mix003_win10s_83.650-93.650.wav,4,Laughter,6.3,7.8,10,4,center,tau,8.2,"{ \""start time\"": 8.54 } ||| { \""start_time\"": 8.2 } ||| { ""start time"": 8.2 }"
win_cuts/win10s/seg5/class_4/tau_fold3_room6_mix003_win10s_81.900-91.900.wav,4,Laughter,8.0,9.5,10,5,left_edge,tau,,"{ \""start time\"": 9.2 } ||| { \""start time\"": 9.2 } ||| { \""start time\"": 9.2 }"
win_cuts/win10s/seg1/class_4/tau_fold3_room6_mix005_win10s_155.900-165.900.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,2.9,{'start time': '2.89'} ||| {'start time': '2.98'} ||| {'start time': '2.68'}
win_cuts/win10s/seg2/class_4/tau_fold3_room6_mix005_win10s_154.400-164.400.wav,4,Laughter,2.5,3.5,10,2,center,tau,4.1,{'start time': '2.89'} ||| {'start time': 4.65} ||| {'start time': 4.58}
win_cuts/win10s/seg3/class_4/tau_fold3_room6_mix005_win10s_152.400-162.400.wav,4,Laughter,4.5,5.5,10,3,center,tau,7.8,{'start time': '8.29'} ||| {'start time': '8.29'} ||| {'start time': '6.89'}
win_cuts/win10s/seg4/class_4/tau_fold3_room6_mix005_win10s_150.400-160.400.wav,4,Laughter,6.5,7.5,10,4,center,tau,8.6,{'start time': '8.65'} ||| {'start time': '8.65'} ||| {'start time': '8.29'}
win_cuts/win10s/seg5/class_4/tau_fold3_room6_mix005_win10s_148.900-158.900.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,8.9,{'start time': '8.54'} ||| {'start time': '9.45'} ||| {'start time': '8.65'}
win_cuts/win10s/seg1/class_4/tau_fold3_room7_mix001_win10s_63.400-73.400.wav,4,Laughter,1.5,2.0,10,1,right_edge,tau,6.5,{'start time': 6.79} ||| {'start time': 6.29} ||| {'start time': 6.28}
win_cuts/win10s/seg2/class_4/tau_fold3_room7_mix001_win10s_62.150-72.150.wav,4,Laughter,2.8,3.3,10,2,center,tau,4.6,{'start time': 4.5} ||| {'start time': 4.68} ||| {'start time': 4.5}
win_cuts/win10s/seg3/class_4/tau_fold3_room7_mix001_win10s_60.150-70.150.wav,4,Laughter,4.8,5.3,10,3,center,tau,7.1,{'start time': '8.79'} ||| {'start time': 6.29} ||| {'start time': 6.29}
win_cuts/win10s/seg4/class_4/tau_fold3_room7_mix001_win10s_58.150-68.150.wav,4,Laughter,6.8,7.3,10,4,center,tau,7.8,{'start time': 9.72} ||| {'start time': 6.89} ||| {'start time': 6.82}
win_cuts/win10s/seg5/class_4/tau_fold3_room7_mix001_win10s_56.900-66.900.wav,4,Laughter,8.0,8.5,10,5,left_edge,tau,8.7,{'start time': '8.25'} ||| {'start time': '8.65'} ||| {'start time': 9.2}
win_cuts/win10s/seg1/class_4/tau_fold3_room7_mix002_win10s_20.900-30.900.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,5.0,{'start time': 4.56} ||| {'start time': 6.27} ||| {'start time': 4.2}
win_cuts/win10s/seg2/class_4/tau_fold3_room7_mix002_win10s_19.400-29.400.wav,4,Laughter,2.5,3.5,10,2,center,tau,7.1,{'start time': 6.54} ||| {'start time': 6.27} ||| {'start time': '8.52'}
win_cuts/win10s/seg3/class_4/tau_fold3_room7_mix002_win10s_17.400-27.400.wav,4,Laughter,4.5,5.5,10,3,center,tau,7.1,{'start time': 6.59} ||| {'start time': 6.28} ||| {'start time': '8.25'}
win_cuts/win10s/seg4/class_4/tau_fold3_room7_mix002_win10s_15.400-25.400.wav,4,Laughter,6.5,7.5,10,4,center,tau,9.1,{'start time': 9.2} ||| {'start time': 9.74} ||| {'start time': '8.54'}
win_cuts/win10s/seg5/class_4/tau_fold3_room7_mix002_win10s_13.900-23.900.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,8.6,{'start time': 8.54} ||| {'start time': '8.69'} ||| {'start time': '8.65'}
win_cuts/win10s/seg1/class_4/tau_fold3_room7_mix003_win10s_101.900-111.900.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,5.8,{'start time': 6.29} ||| {'start time': '4.56'} ||| {'start time': '6.49'}
win_cuts/win10s/seg2/class_4/tau_fold3_room7_mix003_win10s_100.400-110.400.wav,4,Laughter,2.5,3.5,10,2,center,tau,5.3,{'start time': 4.58} ||| {'start time': 6.27} ||| {'start time': '4.96'}
win_cuts/win10s/seg3/class_4/tau_fold3_room7_mix003_win10s_98.400-108.400.wav,4,Laughter,4.5,5.5,10,3,center,tau,7.2,{'start time': 8.54} ||| {'start time': 6.29} ||| {'start time': 6.89}
win_cuts/win10s/seg4/class_4/tau_fold3_room7_mix003_win10s_96.400-106.400.wav,4,Laughter,6.5,7.5,10,4,center,tau,8.6,{'start time': 8.54} ||| {'start time': 8.65} ||| {'start time': 8.52}
win_cuts/win10s/seg5/class_4/tau_fold3_room7_mix003_win10s_94.900-104.900.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,8.6,{'start time': '8.52'} ||| {'start time': 8.65} ||| {'start time': 8.69}
win_cuts/win10s/seg1/class_4/tau_fold3_room7_mix004_win10s_24.900-34.900.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,2.8,"{ \""start time\"": 2.78 } ||| {'start time': 2.68} ||| {'start time': '2.89'}"
win_cuts/win10s/seg2/class_4/tau_fold3_room7_mix004_win10s_23.400-33.400.wav,4,Laughter,2.5,3.5,10,2,center,tau,4.2,"{'start time': 4.2} ||| { \""start time\"": 4.2 } ||| {'start time': '4.28'}"
win_cuts/win10s/seg3/class_4/tau_fold3_room7_mix004_win10s_21.400-31.400.wav,4,Laughter,4.5,5.5,10,3,center,tau,4.7,{'start time': 5.28} ||| {'start time': '4.56'} ||| {'start time': '4.25'}
win_cuts/win10s/seg4/class_4/tau_fold3_room7_mix004_win10s_19.400-29.400.wav,4,Laughter,6.5,7.5,10,4,center,tau,6.4,{'start time': 6.54} ||| {'start time': 6.28} ||| {'start time': 6.29}
win_cuts/win10s/seg5/class_4/tau_fold3_room7_mix004_win10s_17.900-27.900.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,8.6,{'start time': '8.65'} ||| {'start time': '8.54'} ||| {'start time': 8.54}
win_cuts/win10s/seg1/class_4/tau_fold3_room7_mix004_win10s_48.900-58.900.wav,4,Laughter,1.0,2.0,10,1,right_edge,tau,3.6,{'start time': '2.98'} ||| {'start time': '2.98'} ||| {'start time': 4.68}
win_cuts/win10s/seg2/class_4/tau_fold3_room7_mix004_win10s_47.400-57.400.wav,4,Laughter,2.5,3.5,10,2,center,tau,4.6,{'start time': 4.27} ||| {'start time': 4.86} ||| {'start time': 4.58}
win_cuts/win10s/seg3/class_4/tau_fold3_room7_mix004_win10s_45.400-55.400.wav,4,Laughter,4.5,5.5,10,3,center,tau,6.3,{'start time': 6.25} ||| {'start time': 6.29} ||| {'start time': 6.27}
win_cuts/win10s/seg4/class_4/tau_fold3_room7_mix004_win10s_43.400-53.400.wav,4,Laughter,6.5,7.5,10,4,center,tau,6.3,{'start time': '6.28'} ||| {'start time': 6.27} ||| {'start time': '6.28'}
win_cuts/win10s/seg5/class_4/tau_fold3_room7_mix004_win10s_41.900-51.900.wav,4,Laughter,8.0,9.0,10,5,left_edge,tau,8.6,{'start time': 8.49} ||| {'start time': '8.65'} ||| {'start time': 8.62}
win_cuts/win10s/seg1/class_4/tau_fold3_room7_mix004_win10s_83.900-93.900.wav,4,Laughter,0.5,2.0,10,1,right_edge,tau,3.5,{'start time': '2.98'} ||| {'start time': '2.98'} ||| {'start time': 4.58}
win_cuts/win10s/seg2/class_4/tau_fold3_room7_mix004_win10s_82.150-92.150.wav,4,Laughter,2.3,3.8,10,2,center,tau,4.6,"{'start time': '4.56'} ||| { \""start_time\"": 4.2 } ||| {'start time': 4.58}"
win_cuts/win10s/seg3/class_4/tau_fold3_room7_mix004_win10s_80.150-90.150.wav,4,Laughter,4.3,5.8,10,3,center,tau,5.3,{'start time': 4.79} ||| {'start time': 4.86} ||| {'start time': 6.27}
win_cuts/win10s/seg4/class_4/tau_fold3_room7_mix004_win10s_78.150-88.150.wav,4,Laughter,6.3,7.8,10,4,center,tau,8.4,{'start time': '8.65'} ||| {'start time': 8.29} ||| {'start time': '8.26'}
win_cuts/win10s/seg5/class_4/tau_fold3_room7_mix004_win10s_76.400-86.400.wav,4,Laughter,8.0,9.5,10,5,left_edge,tau,9.3,{'start time': 9.54} ||| {'start time': '8.65'} ||| {'start time': 9.57}
win_cuts/win10s/seg1/class_4/tau_fold3_room7_mix004_win10s_232.900-242.900.wav,4,Laughter,0.5,2.0,10,1,right_edge,tau,4.1,{'start time': 4.58} ||| {'start time': 4.58} ||| {'start time': '2.98'}
win_cuts/win10s/seg2/class_4/tau_fold3_room7_mix004_win10s_231.150-241.150.wav,4,Laughter,2.3,3.8,10,2,center,tau,6.3,{'start time': 6.29} ||| {'start time': 6.29} ||| {'start time': 6.29}
win_cuts/win10s/seg3/class_4/tau_fold3_room7_mix004_win10s_229.150-239.150.wav,4,Laughter,4.3,5.8,10,3,center,tau,6.4,{'start time': '6.58'} ||| {'start time': 6.27} ||| {'start time': 6.27}
win_cuts/win10s/seg4/class_4/tau_fold3_room7_mix004_win10s_227.150-237.150.wav,4,Laughter,6.3,7.8,10,4,center,tau,7.3,{'start time': '6.82'} ||| {'start time': '8.65'} ||| {'start time': 6.29}
win_cuts/win10s/seg5/class_4/tau_fold3_room7_mix004_win10s_225.400-235.400.wav,4,Laughter,8.0,9.5,10,5,left_edge,tau,9.2,"{'start time': 9.25} ||| {'start time': 9.2} ||| {\""start time\"": 9.58}"
win_cuts/win10s/seg1/class_4/tau_fold3_room7_mix004_win10s_243.900-253.900.wav,4,Laughter,1.5,2.0,10,1,right_edge,tau,2.8,{'start time': '2.68'} ||| {'start time': 2.9} ||| {'start time': 2.68}
win_cuts/win10s/seg2/class_4/tau_fold3_room7_mix004_win10s_242.650-252.650.wav,4,Laughter,2.8,3.3,10,2,center,tau,3.0,{'start time': '2.89'} ||| {'start time': '2.98'} ||| {'start time': '2.98'}
win_cuts/win10s/seg3/class_4/tau_fold3_room7_mix004_win10s_240.650-250.650.wav,4,Laughter,4.8,5.3,10,3,center,tau,5.2,{'start time': 5.89} ||| {'start time': 4.9} ||| {'start time': 4.86}
win_cuts/win10s/seg4/class_4/tau_fold3_room7_mix004_win10s_238.650-248.650.wav,4,Laughter,6.8,7.3,10,4,center,tau,7.9,{'start time': 6.29} ||| {'start time': '8.65'} ||| {'start time': 8.65}
